SA1_CODE_2021,P_Oth_scs_15_19,P_Oth_scs_20_24,P_Oth_scs_25_34,P_Oth_scs_35_44,P_Oth_scs_45_54,P_Oth_scs_55_64,P_Oth_scs_65_74,P_Oth_scs_75_84,P_Oth_scs_85ov,P_Oth_scs_Tot,P_ID_NS_15_19,P_ID_NS_20_24,P_ID_NS_25_34,P_ID_NS_35_44,P_ID_NS_45_54,P_ID_NS_55_64,P_ID_NS_65_74,P_ID_NS_75_84,P_ID_NS_85ov,P_ID_NS_Tot,P_Tot_15_19,P_Tot_20_24,P_Tot_25_34,P_Tot_35_44,P_Tot_45_54,P_Tot_55_64,P_Tot_65_74,P_Tot_75_84,P_Tot_85ov,P_Tot_Tot
30907155506,0,0,3,0,0,0,0,0,0,3,0,3,8,4,4,0,0,0,0,11,15,30,89,39,30,9,0,0,0,211
30907155507,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,6,9,39,58,29,22,3,0,0,0,153
30907155508,0,0,3,0,0,0,0,0,0,5,0,0,0,3,0,0,0,0,0,7,7,37,94,49,25,9,3,0,0,218
30907155509,0,0,4,0,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,8,9,9,63,48,34,18,5,0,0,186
30907155510,0,0,7,3,3,0,0,0,0,13,0,0,8,3,0,0,0,0,0,16,14,18,110,79,45,24,9,0,0,295
30907155511,0,3,8,0,0,3,0,0,0,15,5,0,3,9,5,0,0,0,0,20,18,32,99,65,46,15,0,0,0,280
30907155512,0,0,4,0,0,0,0,0,0,8,0,6,3,7,4,0,0,0,0,10,21,32,74,54,34,9,0,0,0,225
30907155513,0,0,6,0,3,0,0,0,0,7,4,5,5,4,3,0,0,0,0,26,16,30,76,64,29,8,0,0,0,220
30907155514,0,5,10,0,0,0,0,0,0,17,0,0,4,5,0,0,0,0,0,12,8,57,113,42,22,8,0,0,0,253
30907155515,0,0,3,0,0,0,0,0,0,6,0,4,0,5,0,0,0,0,0,7,4,21,49,31,14,6,0,0,0,119
30907155516,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,15,11,15,50,32,28,13,0,0,0,158
30907155517,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30907155518,0,0,5,0,4,4,0,0,0,13,0,0,5,6,0,0,0,0,0,12,11,19,117,85,34,26,0,0,0,289
30907155519,0,3,4,3,0,0,0,0,0,14,0,0,7,0,0,0,0,0,0,14,11,32,78,66,18,17,4,0,0,229
30907155520,0,0,4,4,0,0,0,0,0,4,0,0,6,4,4,0,0,0,0,14,4,32,77,58,19,15,7,0,0,213
30907155521,0,0,0,0,0,0,0,0,0,5,0,5,13,0,4,0,0,0,0,18,11,40,113,41,28,12,4,0,0,244
30907155522,0,9,4,0,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,6,10,31,87,39,25,12,3,0,0,208
30907155523,0,0,5,3,0,0,0,0,0,8,0,3,9,4,3,0,0,0,0,22,17,33,83,61,31,10,0,0,0,236
30907155601,0,0,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,19,14,19,20,46,17,3,0,0,138
30907155602,0,0,0,4,3,5,0,0,0,8,0,0,6,0,3,4,0,0,0,15,16,13,27,53,61,53,3,4,0,235
30907155603,0,0,5,4,0,0,0,0,0,10,0,0,0,0,4,0,0,0,0,3,20,21,35,84,81,14,4,0,0,262
30907155604,3,0,7,4,0,0,0,0,0,14,0,0,3,0,4,0,0,0,0,9,28,28,34,68,60,68,10,0,0,295
30907155605,0,0,9,4,0,0,0,0,0,7,0,0,4,6,0,0,0,0,0,12,16,28,63,97,61,16,10,0,0,293
30907155606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30907155607,0,0,0,0,0,4,0,0,0,11,0,4,0,0,0,0,0,0,0,8,16,21,16,44,55,30,7,0,0,193
30907155608,0,0,0,3,0,0,0,0,0,0,0,0,4,4,0,0,0,0,0,12,14,18,20,66,33,15,0,0,0,166
30907155609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30907155610,0,0,0,0,0,0,0,0,0,8,0,0,0,4,3,0,0,0,0,14,19,14,49,71,36,18,4,0,0,208
30907155611,0,0,6,0,0,8,0,0,0,14,0,0,0,0,0,0,0,0,0,4,17,17,37,62,78,45,17,5,0,275
30907155612,4,0,0,4,0,0,0,0,0,5,0,0,0,0,0,4,0,0,0,9,17,21,7,48,67,45,10,0,0,210
30907155613,0,0,3,0,0,0,0,0,0,4,0,0,0,3,0,0,0,0,0,7,11,13,54,74,59,32,10,0,0,249
30907155614,0,0,3,0,4,4,0,0,0,7,0,0,0,0,0,0,0,0,0,3,9,9,36,30,30,36,11,0,0,157
30907155615,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,5,3,25,37,18,9,0,0,0,104
30907155616,0,6,0,3,0,0,0,0,0,13,0,0,0,3,3,0,0,0,0,11,26,26,47,59,98,41,3,0,0,302
30907155617,0,0,0,0,3,0,0,0,0,5,0,0,0,8,0,0,0,0,0,10,6,14,54,60,45,12,0,0,0,192
30907155618,4,0,0,4,3,0,0,0,0,11,0,0,4,7,0,0,0,0,0,12,15,15,53,87,58,21,6,0,0,261
30907155619,0,0,0,0,0,4,0,0,0,7,0,0,0,0,3,0,0,0,0,6,14,18,29,46,61,30,8,0,0,202
30907155620,0,0,3,0,0,0,0,0,0,9,0,0,5,3,0,0,0,0,0,6,11,11,31,59,37,26,10,0,0,178
30907155621,0,5,0,0,0,3,0,0,0,10,0,0,0,0,0,0,0,0,0,3,5,8,22,66,49,11,6,0,0,169
30907155622,0,6,0,0,0,0,0,0,0,9,0,3,0,3,4,4,0,0,0,13,17,18,36,55,50,17,3,0,0,189
30907155623,3,0,3,6,3,0,0,0,0,10,0,0,3,5,3,0,0,0,0,16,31,24,58,82,102,26,3,0,0,323
30907155624,0,0,3,3,0,0,0,0,0,9,0,0,4,7,3,0,0,0,0,12,14,15,49,85,67,20,4,0,0,259
30907155625,0,0,3,3,3,0,0,0,0,18,0,4,5,8,0,0,0,0,0,20,29,37,78,100,57,29,3,0,0,336
30907155626,0,0,3,4,0,0,0,0,0,4,0,0,4,3,3,0,0,0,0,14,13,16,60,45,63,42,18,0,0,248
30907155627,0,0,0,4,0,0,0,0,0,8,0,0,0,4,0,0,0,0,0,10,14,6,16,61,42,24,4,0,0,165
30907155628,0,0,0,3,7,0,0,0,0,11,0,3,0,4,3,5,0,0,0,17,21,17,51,64,78,18,5,0,0,256
30907155701,4,0,6,0,5,0,0,0,0,11,0,4,0,0,3,0,0,0,0,10,7,28,47,20,34,11,3,0,0,159
30907155702,0,0,6,0,0,0,0,0,0,10,0,0,0,3,0,3,0,0,0,17,9,17,86,78,39,23,5,0,0,265
30907155703,0,0,0,0,0,5,0,0,0,6,0,0,4,0,4,0,0,0,0,10,6,9,45,45,29,20,8,0,0,164
30907155704,0,0,0,3,0,0,0,0,0,11,0,0,4,0,3,4,0,0,0,14,25,17,25,45,40,11,4,0,0,165
30907155705,0,0,0,5,0,0,0,0,0,10,0,6,3,0,4,0,0,0,0,10,28,39,88,97,71,40,13,0,0,373
30907155706,0,0,8,3,4,0,0,0,0,16,4,0,0,0,3,3,0,0,0,10,33,22,39,71,70,28,4,0,0,275
30907155707,0,0,0,0,3,0,0,0,0,4,0,0,6,3,4,0,0,0,0,14,10,24,47,50,45,22,0,0,0,200
30907155708,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,5,0,7,15,6,0,7,0,0,0,42
30907155709,0,0,4,0,3,0,0,0,0,13,3,3,3,10,0,3,0,0,0,24,29,33,57,94,72,33,6,0,0,315
30907155710,0,0,9,6,7,0,0,0,0,19,0,0,0,3,0,0,0,0,0,6,15,39,74,66,45,38,3,0,0,274
30907155711,0,0,3,0,5,0,0,0,0,5,0,0,5,6,0,0,0,0,0,9,14,20,70,61,42,19,3,0,0,235
30907155712,0,0,6,0,0,0,0,0,0,12,0,0,3,5,0,0,0,0,0,9,8,19,56,43,31,19,3,0,0,186
30907155713,0,0,3,4,0,0,0,0,0,5,4,0,0,0,0,0,0,0,0,5,11,22,30,47,46,21,3,0,0,183
30907155714,0,4,0,3,5,0,0,0,0,9,0,0,0,3,4,3,0,0,0,11,20,33,52,78,68,29,3,0,0,290
30907155715,0,0,0,5,3,0,0,0,0,12,0,0,0,0,3,0,0,0,0,11,25,20,25,42,83,27,3,0,0,226
30907155716,0,4,4,9,0,0,0,0,0,13,0,3,3,0,0,0,0,0,0,5,24,23,46,91,56,20,0,0,0,271
30907155717,0,0,0,6,3,4,0,0,0,14,0,0,6,0,0,0,0,0,0,9,16,16,37,67,46,26,3,0,0,216
30907155718,0,0,10,5,0,4,0,0,0,21,0,0,4,5,0,3,0,0,0,17,19,22,44,50,34,21,5,0,0,202
30907155719,0,0,4,5,8,7,0,0,0,20,0,0,5,5,0,0,3,0,0,15,25,42,86,118,72,38,18,0,0,394
30907155720,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,7,14,32,29,29,25,0,0,0,142
30907155721,0,4,0,0,6,0,0,0,0,7,0,0,3,0,3,0,0,0,0,8,23,19,25,47,60,35,5,0,0,212
30907155722,0,4,0,4,0,0,0,0,0,10,5,3,3,3,0,0,0,0,0,13,21,30,61,77,44,17,8,0,0,262
30907155723,4,0,3,0,4,0,0,0,0,15,0,0,0,0,3,0,0,0,0,9,26,24,54,62,47,26,10,6,0,249
30907155724,0,0,4,3,3,0,0,0,0,17,0,0,9,4,3,4,0,0,0,16,9,13,64,58,36,30,3,0,0,227
30907155725,0,0,5,0,0,0,0,0,0,6,0,3,13,8,4,0,0,0,0,23,19,28,74,68,55,56,17,0,0,319
30907155726,0,0,0,5,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,9,10,14,25,20,30,14,3,0,0,117
30907155727,0,4,3,0,3,0,0,0,0,8,0,0,3,0,0,3,0,0,0,9,12,24,36,58,42,34,4,0,0,207
30907155728,0,0,7,5,3,0,0,0,0,17,4,0,3,0,5,0,0,0,0,16,17,35,79,71,67,31,10,0,0,309
30907155729,0,0,7,4,0,0,0,0,0,12,0,0,0,3,6,0,0,0,0,6,6,24,70,68,35,10,0,0,0,211
30907155730,0,0,4,0,0,0,0,0,0,8,3,0,0,4,4,0,0,0,0,10,12,18,25,43,54,17,4,0,0,174
30907155731,0,3,0,0,0,0,0,0,0,8,0,0,0,6,6,0,0,0,0,15,16,20,46,81,61,47,9,8,0,282
30907155732,0,0,0,6,5,0,0,0,0,8,0,3,5,0,0,0,0,0,0,8,11,18,32,44,32,21,6,0,0,180
30907155733,5,0,0,3,4,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,18,35,36,61,70,20,3,0,0,248
30907155734,0,0,0,0,0,0,0,0,0,3,0,0,3,0,0,0,0,0,0,10,9,5,40,28,21,17,0,0,0,128
30907155735,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,0,0,0,6,0,4,3,9,14,8,0,0,0,32
30907155736,0,4,0,5,5,0,0,0,0,8,0,0,4,0,4,0,0,0,0,4,15,13,27,47,49,24,3,0,0,166
30907155737,3,0,0,3,6,0,0,0,0,14,0,0,6,0,5,0,0,0,0,7,13,5,26,32,32,19,5,0,0,132
30907155738,0,3,0,6,8,0,0,0,0,20,0,0,11,6,3,0,0,0,0,18,30,32,103,107,73,32,6,0,0,374
30907155739,0,0,0,3,0,0,0,0,0,4,0,0,0,3,3,0,0,0,0,6,13,3,8,29,21,8,4,0,0,88
30907155740,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,3,4,30,21,24,13,11,0,0,98
30907155741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30907155742,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,15,8,13,46,46,27,28,0,0,0,165
30907155743,0,4,3,0,0,0,0,0,0,14,4,0,0,0,0,0,0,0,0,6,12,18,33,48,46,35,9,0,0,199
30907155744,0,0,0,3,0,3,0,0,0,15,3,0,5,0,0,0,0,0,0,8,24,20,34,76,56,20,9,0,0,232
30907155745,0,0,3,3,0,4,0,0,0,10,0,4,4,0,4,0,0,0,0,12,23,22,35,49,45,17,0,0,0,194
30907155746,0,0,0,4,5,0,0,0,0,10,0,0,8,7,3,3,0,0,0,20,17,18,72,76,46,23,0,0,0,248
30907155747,0,4,5,0,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,15,22,46,40,34,18,0,0,0,176
30907155801,0,3,0,0,0,0,0,0,0,9,0,0,3,0,3,0,0,0,0,9,4,34,69,47,15,13,0,0,0,190
30907155802,0,0,4,3,0,0,0,0,0,7,0,0,4,0,0,0,0,0,0,11,19,28,80,55,31,10,0,0,0,212
30907155803,0,0,5,0,0,0,0,0,0,8,0,0,5,3,3,0,0,0,0,11,5,12,43,52,20,18,5,0,0,151
30907155804,0,0,5,11,0,0,0,0,0,18,0,0,0,4,3,0,3,0,0,14,11,17,62,53,31,17,11,0,0,201
30907155805,0,3,3,0,0,0,0,0,0,6,0,8,5,3,0,0,0,0,0,15,5,35,79,36,20,10,0,0,0,192
30907155806,0,0,3,4,0,0,0,0,0,7,0,0,3,0,6,0,0,0,0,8,9,7,81,58,29,7,4,0,0,192
30907155807,0,0,5,0,4,0,0,0,0,10,0,4,3,0,0,0,0,0,0,12,10,20,43,26,14,9,0,0,0,124
30907155808,0,0,0,3,0,0,0,0,0,8,4,0,0,0,3,0,0,0,0,8,15,8,16,16,22,24,8,0,0,117
30907155809,0,6,11,3,7,0,0,0,0,22,0,6,8,7,4,0,0,0,0,27,19,99,193,80,59,21,3,0,0,479
30907155810,0,0,5,0,0,0,0,0,0,9,0,0,4,0,0,0,0,0,0,6,4,15,46,37,18,16,4,0,0,152
30907155811,0,0,10,4,0,0,0,0,0,8,0,0,0,8,3,0,0,0,0,12,9,15,55,51,29,20,6,3,0,187
30907155812,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4
30907155813,0,0,4,0,0,0,0,0,0,9,0,0,8,0,0,0,4,0,0,16,3,21,76,25,23,8,4,0,0,161
30907155814,0,0,0,9,0,5,0,0,0,9,0,0,0,7,4,0,3,0,0,11,14,8,43,121,61,28,7,0,0,285
30907155815,0,0,0,5,3,0,0,0,0,5,0,0,0,3,0,6,0,0,0,11,19,9,16,29,45,26,5,0,0,160
30907155816,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,7,22,22,28,21,58,37,10,0,0,198
30907155817,0,3,13,0,0,0,0,0,0,20,0,3,4,0,0,0,0,0,0,15,9,53,138,55,30,19,4,0,0,310
30907155818,0,0,0,0,0,4,0,0,0,12,0,0,0,0,6,9,0,0,0,18,20,25,31,52,81,73,29,5,0,308
30908125901,0,0,0,0,0,6,0,0,0,4,0,0,0,0,3,0,0,3,0,7,6,7,21,21,39,27,21,4,0,152
30908125902,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
30908125903,0,0,0,4,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,4,19,20,53,65,61,45,11,0,0,276
30908125904,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,0,0,0,0,5,12,11,33,38,32,32,17,6,0,178
30908125905,3,3,0,0,0,0,0,0,0,7,0,0,0,0,3,0,0,0,0,8,16,26,31,39,72,44,14,0,0,248
30908125906,0,0,0,0,0,0,0,0,0,0,0,6,5,4,0,0,0,0,0,15,16,23,24,25,57,54,23,0,0,230
30908125907,0,0,0,0,0,0,0,0,0,3,0,0,0,0,4,0,0,0,0,6,14,10,18,29,47,29,9,0,0,164
30908125908,0,0,0,3,6,0,0,0,0,11,0,0,0,0,0,0,0,0,0,4,7,8,31,31,39,41,16,4,0,180
30908125909,0,0,0,0,0,0,0,0,0,8,0,4,6,3,5,3,0,0,0,18,14,27,31,43,80,49,8,0,0,261
30908125910,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,3,0,0,9,10,9,23,33,41,31,16,3,0,175
30908126001,0,5,7,0,0,0,0,0,0,14,0,0,6,0,4,3,0,0,0,21,27,42,104,116,72,49,9,0,0,417
30908126003,0,0,0,4,4,3,4,0,0,11,0,0,3,4,4,3,0,0,0,10,13,15,60,68,51,33,10,4,0,256
30908126004,0,0,5,5,6,0,0,0,0,14,0,0,13,0,4,0,0,0,0,22,5,58,142,63,41,35,7,0,0,361
30908126005,0,0,0,4,0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,4,7,38,49,28,21,5,0,0,156
30908126006,0,0,3,6,4,3,0,0,0,15,0,0,0,0,3,0,5,0,0,11,13,18,49,67,48,47,13,0,0,255
30908126007,0,0,0,0,0,0,0,0,0,5,0,0,0,5,4,0,0,0,0,9,26,12,36,61,63,37,5,0,0,239
30908126008,0,0,0,3,4,0,0,0,0,8,0,3,5,4,6,5,0,0,0,28,10,28,65,73,67,35,3,0,0,289
30908126009,0,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,11,17,24,21,31,25,25,6,0,0,154
30908126010,0,0,0,3,0,4,0,0,0,6,0,3,6,0,0,0,0,0,0,13,10,16,57,56,42,29,9,0,0,221
30908126011,0,0,9,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,11,12,25,77,68,43,35,11,0,0,279
30908126012,0,0,0,0,0,0,0,0,0,4,0,0,0,5,3,5,0,0,0,6,13,25,19,37,51,28,8,0,0,177
30908126013,0,0,4,0,0,0,0,0,0,6,0,0,6,5,0,0,0,0,0,9,14,21,45,49,41,34,4,0,0,213
30908126014,0,0,0,4,0,4,0,0,0,7,0,0,0,0,0,3,0,0,0,11,12,14,20,40,39,37,8,0,0,175
30908126015,0,0,0,0,0,0,0,0,0,3,0,0,0,0,6,0,5,0,0,14,6,6,11,26,36,26,26,8,0,147
30908126016,0,0,0,4,0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,8,17,18,49,65,61,47,13,0,0,268
30908126202,0,0,8,4,0,0,0,0,0,12,0,0,0,3,0,0,0,0,0,8,10,19,44,73,50,30,5,0,0,239
30908126203,0,0,6,4,3,0,0,0,0,5,3,0,3,3,3,0,0,0,0,12,10,18,55,79,56,21,4,4,0,247
30908126205,0,0,0,4,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,10,9,12,21,32,28,16,3,0,0,122
30908126206,0,0,4,3,3,0,0,0,0,10,0,0,0,0,0,0,0,0,0,8,8,15,37,56,33,29,6,0,0,186
30908126209,0,0,5,5,7,0,0,0,0,11,0,0,0,0,6,3,0,0,0,9,19,41,80,47,60,54,15,5,0,321
30908126210,0,0,0,0,6,0,0,0,0,13,0,6,4,0,8,0,3,0,0,15,27,26,36,60,64,38,13,0,0,261
30908126211,0,0,7,5,0,0,0,0,0,4,0,3,4,0,0,0,0,0,0,9,11,15,56,48,37,31,4,0,0,199
30908126212,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,3,0,0,0,6,11,13,15,20,33,34,12,4,0,139
30908126213,0,0,3,6,0,0,0,0,0,6,0,0,0,5,3,0,0,0,0,14,8,16,60,50,56,46,7,0,0,233
30908126214,0,0,0,10,5,0,0,0,0,16,0,0,7,7,0,0,0,0,0,19,18,14,71,67,53,37,10,0,0,270
30908126215,0,0,5,0,4,0,0,0,0,15,4,0,9,4,4,0,0,0,0,17,19,23,74,64,62,29,12,0,0,282
30908126216,0,0,5,4,5,0,0,0,0,14,0,3,0,0,6,0,0,0,0,12,24,33,77,85,80,50,13,0,0,357
30908126217,0,0,0,0,0,0,0,0,0,12,0,0,3,7,3,0,0,0,0,15,21,18,76,77,60,33,10,0,0,293
30908126218,0,0,0,3,0,0,0,0,0,4,0,0,3,0,0,0,0,0,0,4,4,19,29,45,33,13,6,0,0,153
30908126219,0,0,9,4,7,0,0,0,0,15,0,0,0,3,0,0,0,0,0,8,19,31,66,58,50,36,9,0,0,277
30908126220,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,10,16,27,21,22,23,0,0,0,119
30908126221,0,0,6,0,3,3,0,0,0,15,0,0,0,4,3,0,0,0,0,11,12,12,62,71,49,30,10,3,0,247
30908126223,0,3,4,4,4,0,0,0,0,13,0,0,0,3,0,5,0,0,0,5,22,45,80,82,72,36,8,0,0,352
30908126224,0,0,0,5,0,0,0,0,0,9,0,0,5,0,3,0,0,0,0,9,7,30,60,38,40,13,0,0,0,195
30908126225,0,4,8,4,0,4,0,0,0,29,0,5,11,10,6,0,0,0,0,29,28,71,162,126,95,54,11,0,0,543
30908126226,0,0,4,3,0,0,0,0,0,6,0,0,5,0,7,0,0,0,0,10,8,23,46,62,41,17,4,0,0,201
30908126228,0,0,4,5,7,0,0,0,0,13,3,0,3,3,5,0,0,0,0,25,23,22,60,58,70,32,10,0,0,275
30908126229,0,0,3,3,5,0,0,0,0,17,0,0,5,0,3,0,0,0,0,12,11,40,89,35,48,29,8,0,0,262
30908126230,0,0,4,3,0,0,0,0,0,12,0,0,11,4,0,0,0,0,0,14,9,28,109,56,35,12,4,0,0,261
30908126231,0,0,3,0,0,0,0,0,0,5,0,6,0,4,0,0,0,0,0,9,0,18,38,17,9,12,7,0,0,100
30908126232,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3
30908126233,0,0,5,3,4,7,0,0,0,22,0,3,6,8,4,0,0,0,0,21,31,47,87,105,89,50,27,0,0,440
30908126234,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,17,23,9,5,4,3,0,0,75
30908126235,0,0,8,4,5,3,0,0,0,17,0,6,11,3,0,0,0,0,0,20,22,41,107,88,59,36,21,0,0,377
30908126236,0,0,3,6,3,0,0,0,0,13,0,0,0,3,7,0,0,0,0,15,24,22,47,68,83,29,8,0,0,291
30908126237,0,0,4,0,0,0,0,0,0,10,0,0,5,3,0,0,0,0,0,12,13,15,28,47,69,40,3,0,0,221
30908126238,0,0,0,0,5,0,0,0,0,5,0,0,0,3,0,0,0,0,0,5,17,16,30,65,68,32,17,0,0,236
30908126239,0,0,5,0,4,0,0,0,0,11,0,0,0,8,0,0,0,0,0,12,20,24,46,68,51,25,3,0,0,230
30908126240,0,0,0,4,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,6,10,11,46,58,24,24,5,0,0,174
30908126241,0,0,9,7,4,0,0,0,0,23,0,0,17,8,3,0,4,0,0,29,9,37,167,79,77,25,7,4,0,402
30908155901,0,0,6,0,0,0,0,0,0,3,0,0,5,0,0,0,0,0,0,11,0,19,39,16,15,12,0,0,0,112
30908155902,0,0,5,0,10,0,0,0,0,17,0,0,3,5,0,4,0,0,0,13,19,17,61,70,66,49,19,0,0,297
30908155903,4,0,0,0,0,0,0,0,0,10,0,0,0,0,3,0,0,0,0,11,27,19,56,70,66,39,6,0,0,287
30908155904,0,0,0,0,0,3,0,0,0,4,0,0,0,0,0,0,0,0,0,0,7,5,32,32,34,45,3,0,0,160
30908155905,0,0,0,8,0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,14,18,29,37,49,48,18,3,0,222
30908155906,0,0,0,0,0,0,0,0,0,8,0,0,0,6,4,0,0,0,0,7,9,21,39,48,43,30,10,0,0,180
30908155907,0,0,0,5,0,0,0,0,0,9,0,0,3,3,0,0,0,0,0,11,9,14,35,36,15,4,6,0,0,119
30908155908,3,0,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,11,74,74,69,19,3,3,0,0,0,249
30908155909,0,0,0,0,3,0,0,0,0,7,0,0,0,0,4,4,0,0,0,8,17,16,24,54,44,34,12,4,0,211
30908155910,0,0,0,5,0,4,0,0,0,10,0,3,6,11,4,0,0,0,0,23,17,21,48,100,47,37,10,0,0,269
30908155911,0,3,0,0,3,0,0,0,0,11,0,0,6,0,0,6,0,0,0,12,18,12,42,46,43,34,6,0,0,207
30908155912,0,0,4,0,3,0,0,0,0,9,0,0,0,0,0,5,0,0,0,9,11,21,21,28,39,34,19,5,0,175
30908155913,0,0,0,3,4,0,3,0,0,15,0,0,0,4,3,4,0,0,0,11,21,34,56,66,90,60,26,0,0,359
30908155914,0,0,0,0,3,0,0,0,0,10,0,0,0,0,5,0,0,0,0,6,6,19,41,43,46,28,11,3,0,199
30908155915,0,5,3,0,0,0,0,0,0,12,0,0,0,4,0,6,0,0,0,6,14,14,37,45,62,40,21,0,0,237
30908155916,0,0,0,3,5,0,3,0,0,19,0,0,5,0,3,0,0,0,0,14,10,30,33,72,82,36,19,3,0,290
30908155917,0,0,0,0,3,4,0,0,0,6,0,4,3,0,4,7,0,0,0,20,16,12,23,58,80,69,15,6,0,288
30908155918,0,3,6,8,3,0,0,0,0,17,0,0,0,5,5,3,0,0,0,12,16,20,57,91,58,32,14,0,0,293
30908155919,0,3,0,0,3,0,0,0,0,12,0,3,3,0,0,0,0,0,0,13,10,16,30,58,58,37,4,4,0,216
30908155920,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,0,11,13,25,40,42,42,18,0,0,186
30908155921,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,4,14,16,34,47,47,26,8,0,0,193
30908155922,0,0,0,0,3,0,0,0,0,6,0,0,0,4,0,0,0,0,0,6,11,13,24,54,51,37,13,0,0,202
30908155923,0,4,3,6,3,0,0,0,0,13,0,0,5,0,4,0,0,0,0,8,20,61,108,59,55,32,17,4,0,360
30908155924,0,0,4,0,0,0,0,0,0,5,7,0,7,4,5,0,0,0,0,22,20,18,37,37,54,40,11,5,0,224
30908155925,0,0,0,0,0,0,0,0,0,3,0,0,0,9,10,0,0,0,0,12,16,15,13,49,54,31,7,0,0,187
30908155926,0,0,0,4,0,0,0,0,0,9,0,0,3,6,0,0,0,0,0,13,12,16,39,64,47,19,11,0,0,215
30908155927,3,0,0,0,0,0,0,0,0,7,0,0,4,0,3,0,0,0,0,11,22,27,28,25,40,27,11,0,0,172
30908155928,0,0,5,0,0,0,0,0,0,12,0,5,0,0,0,0,0,0,0,13,26,42,78,96,66,43,9,0,0,353
30908155929,0,0,4,4,4,0,0,0,0,11,0,0,0,3,0,0,0,0,0,6,6,28,32,45,40,32,3,0,0,189
30908155930,0,0,4,0,4,0,0,0,0,9,0,0,0,0,5,0,0,0,0,10,6,12,43,48,43,30,15,3,0,199
30908155931,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,3,9,4,25,21,31,35,9,0,0,132
30908155932,0,0,0,0,3,0,0,0,0,4,0,0,0,4,4,0,0,0,0,8,11,19,24,48,42,32,12,5,0,204
30908155933,0,0,4,5,4,0,0,0,0,7,3,0,0,0,3,0,0,0,0,6,21,23,40,56,61,41,14,0,0,268
30908155934,0,0,0,0,0,0,0,0,0,5,0,0,4,0,0,0,0,0,0,7,3,10,27,38,25,21,15,0,0,137
30908155935,0,0,0,0,3,5,0,0,0,10,4,3,0,6,0,0,0,0,0,12,17,22,20,29,40,35,5,4,0,171
30908155936,0,0,0,0,3,0,0,0,0,5,0,0,0,0,0,3,0,0,0,3,19,19,15,34,44,32,14,5,0,179
30908155937,0,4,9,6,0,0,0,0,0,18,0,3,0,0,0,0,0,0,0,8,12,65,146,56,27,7,7,0,0,323
30908155938,0,0,0,0,6,0,0,0,0,8,0,0,0,7,3,0,0,0,0,11,14,14,32,42,48,33,7,0,0,200
