SA1_CODE_2021,M_15_19_Prvided_unpaid_assist,M_15_19_No_unpad_asst_prvided,M_15_19_Unpaid_assist_ns,M_15_19_Tot,M_20_24_Prvided_unpaid_assist,M_20_24_No_unpad_asst_prvided,M_20_24_Unpaid_assist_ns,M_20_24_Tot,M_25_34_Prvided_unpaid_assist,M_25_34_No_unpad_asst_prvided,M_25_34_Unpaid_assist_ns,M_25_34_Tot,M_35_44_Prvided_unpaid_assist,M_35_44_No_unpad_asst_prvided,M_35_44_Unpaid_assist_ns,M_35_44_Tot,M_45_54_Prvided_unpaid_assist,M_45_54_No_unpad_asst_prvided,M_45_54_Unpaid_assist_ns,M_45_54_Tot,M_55_64_Prvided_unpaid_assist,M_55_64_No_unpad_asst_prvided,M_55_64_Unpaid_assist_ns,M_55_64_Tot,M_65_74_Prvided_unpaid_assist,M_65_74_No_unpad_asst_prvided,M_65_74_Unpaid_assist_ns,M_65_74_Tot,M_75_84_Prvided_unpaid_assist,M_75_84_No_unpad_asst_prvided,M_75_84_Unpaid_assist_ns,M_75_84_Tot,M_85_ov_Prvided_unpaid_assist,M_85_ov_No_unpad_asst_prvided,M_85_ov_Unpaid_assist_ns,M_85_ov_Tot,M_Tot_prvided_unpaid_assist,M_Tot_No_unpaid_asst_prvided,M_Tot_Unpaid_assist_ns,M_Tot_Tot,F_15_19_Prvided_unpaid_assist,F_15_19_No_unpad_asst_prvided,F_15_19_Unpaid_assist_ns,F_15_19_Tot,F_20_24_Prvided_unpaid_assist,F_20_24_No_unpad_asst_prvided,F_20_24_Unpaid_assist_ns,F_20_24_Tot,F_25_34_Prvided_unpaid_assist,F_25_34_No_unpad_asst_prvided,F_25_34_Unpaid_assist_ns,F_25_34_Tot,F_35_44_Prvided_unpaid_assist,F_35_44_No_unpad_asst_prvided,F_35_44_Unpaid_assist_ns,F_35_44_Tot,F_45_54_Prvided_unpaid_assist,F_45_54_No_unpad_asst_prvided,F_45_54_Unpaid_assist_ns,F_45_54_Tot,F_55_64_Prvided_unpaid_assist,F_55_64_No_unpad_asst_prvided,F_55_64_Unpaid_assist_ns,F_55_64_Tot,F_65_74_Prvided_unpaid_assist,F_65_74_No_unpad_asst_prvided,F_65_74_Unpaid_assist_ns,F_65_74_Tot,F_75_84_Prvided_unpaid_assist,F_75_84_No_unpad_asst_prvided,F_75_84_Unpaid_assist_ns,F_75_84_Tot,F_85_ov_Prvided_unpaid_assist,F_85_ov_No_unpad_asst_prvided,F_85_ov_Unpaid_assist_ns,F_85_ov_Tot,F_Tot_prvided_unpaid_assist,F_Tot_No_unpaid_asst_prvided,F_Tot_Unpaid_assist_ns,F_Tot_Tot,P_15_19_Prvided_unpaid_assist,P_15_19_No_unpad_asst_prvided,P_15_19_Unpaid_assist_ns,P_15_19_Tot,P_20_24_Prvided_unpaid_assist,P_20_24_No_unpad_asst_prvided,P_20_24_Unpaid_assist_ns,P_20_24_Tot,P_25_34_Prvided_unpaid_assist,P_25_34_No_unpad_asst_prvided,P_25_34_Unpaid_assist_ns,P_25_34_Tot,P_35_44_Prvided_unpaid_assist,P_35_44_No_unpad_asst_prvided,P_35_44_Unpaid_assist_ns,P_35_44_Tot,P_45_54_Prvided_unpaid_assist,P_45_54_No_unpad_asst_prvided,P_45_54_Unpaid_assist_ns,P_45_54_Tot,P_55_64_Prvided_unpaid_assist,P_55_64_No_unpad_asst_prvided,P_55_64_Unpaid_assist_ns,P_55_64_Tot,P_65_74_Prvided_unpaid_assist,P_65_74_No_unpad_asst_prvided,P_65_74_Unpaid_assist_ns,P_65_74_Tot,P_75_84_Prvided_unpaid_assist,P_75_84_No_unpad_asst_prvided,P_75_84_Unpaid_assist_ns,P_75_84_Tot,P_85_ov_Prvided_unpaid_assist,P_85_ov_No_unpad_asst_prvided,P_85_ov_Unpaid_assist_ns,P_85_ov_Tot,P_Tot_prvided_unpaid_assist,P_Tot_No_unpaid_asst_prvided,P_Tot_Unpaid_assist_ns,P_Tot_Tot
30204104515,0,19,0,19,0,22,3,26,0,43,0,46,0,25,3,30,0,36,0,37,0,20,0,23,4,21,0,21,4,5,0,7,0,0,0,0,16,187,5,208,0,4,0,8,0,11,0,11,9,48,0,53,5,37,0,42,7,31,0,40,8,34,0,40,0,20,3,24,3,8,3,14,0,5,0,5,35,192,10,236,0,25,0,26,0,31,3,31,3,88,0,100,5,65,5,74,15,71,0,82,9,52,0,65,6,36,4,41,9,10,3,16,0,8,0,8,49,379,14,446
30204104516,0,5,0,10,0,10,0,10,0,15,3,22,3,25,8,33,5,22,0,21,4,16,5,22,0,21,5,24,5,7,0,10,0,0,0,0,16,121,17,151,0,4,0,4,0,5,0,9,6,23,3,25,0,31,7,40,8,25,0,35,3,29,0,44,0,21,4,26,0,20,4,22,0,3,0,3,28,166,18,218,0,12,0,12,0,14,0,19,3,40,8,50,3,58,13,73,10,44,0,56,10,50,4,63,3,42,9,53,5,28,5,33,0,3,0,3,41,284,36,363
30204104517,0,6,0,6,0,16,0,16,0,41,3,46,4,27,0,35,5,17,0,16,0,23,0,24,0,23,0,22,0,5,0,5,0,3,0,3,6,167,0,178,0,6,0,6,0,19,0,16,3,56,0,62,7,36,5,53,0,30,0,34,6,32,0,40,5,23,0,30,0,8,0,8,0,10,0,6,25,224,6,255,0,8,0,8,0,38,0,39,9,99,0,110,10,67,7,85,5,47,0,53,4,55,0,59,7,49,0,56,0,18,0,18,0,10,0,12,32,393,12,436
30204104519,0,6,0,6,0,3,0,3,3,18,0,18,0,17,0,17,0,3,0,6,0,6,0,6,0,3,0,5,0,4,0,4,0,0,0,0,5,51,0,57,0,5,0,5,0,0,0,0,0,17,4,25,0,16,0,17,0,7,0,8,3,8,0,7,0,0,0,4,0,5,0,5,0,0,0,0,8,62,4,71,0,8,0,8,0,8,0,8,5,37,3,49,0,29,0,33,6,9,0,15,3,8,0,12,3,4,0,8,0,0,0,0,0,0,0,0,12,114,6,128
30204104520,0,3,0,3,0,17,0,17,4,32,0,30,3,21,0,25,0,10,0,7,0,10,0,10,0,5,0,5,0,4,0,4,0,0,0,0,3,100,3,112,3,0,0,9,3,11,0,18,4,16,0,24,4,20,0,24,0,18,0,21,0,5,0,5,0,0,0,0,0,4,0,4,0,0,0,0,15,86,6,97,3,3,0,8,3,24,0,32,3,47,0,56,9,41,4,49,6,29,0,26,0,17,0,17,0,9,0,9,0,7,0,10,0,0,0,0,20,183,7,210
30204104521,0,10,0,10,5,15,0,20,0,41,0,44,7,60,3,71,7,30,0,33,3,17,0,19,0,12,0,17,0,6,0,8,0,4,0,4,27,196,9,227,0,13,0,15,3,8,0,15,8,50,0,62,9,55,4,65,6,19,0,26,4,18,3,26,0,4,0,4,7,4,4,14,0,0,0,0,37,185,11,226,0,20,0,28,3,26,0,38,11,94,3,110,15,111,5,136,11,53,0,59,14,34,3,42,0,17,0,24,7,9,0,18,0,6,0,8,62,375,21,451
30204104522,0,10,0,13,0,8,0,8,0,23,3,25,6,41,0,46,4,27,0,27,0,12,0,13,0,11,0,14,0,0,0,0,0,0,0,0,7,139,3,142,0,12,0,12,0,4,0,4,4,16,0,25,0,51,0,51,0,23,0,24,5,12,0,22,0,3,0,4,0,6,0,6,0,0,0,0,14,134,5,151,0,31,0,28,0,16,0,16,4,43,3,48,0,91,3,95,4,53,0,52,5,28,0,33,0,10,5,19,0,6,0,6,0,0,0,0,20,270,10,297
30204104523,0,10,0,10,0,10,0,10,4,27,0,35,0,13,0,17,0,17,0,23,0,6,0,5,0,3,0,5,0,0,0,0,0,0,0,4,13,93,3,110,0,0,0,0,0,10,0,8,3,25,0,30,3,26,0,23,4,24,0,24,3,7,0,15,0,8,0,15,0,3,0,4,0,4,0,4,14,110,4,127,0,15,0,15,0,16,0,17,3,52,0,65,4,39,0,42,4,39,0,52,4,14,0,23,0,12,0,21,0,3,0,4,0,4,0,8,24,206,9,243
30204104525,0,5,0,5,0,4,0,4,0,24,0,25,0,27,0,25,4,20,0,18,0,4,0,4,0,0,0,0,0,0,0,0,0,0,0,0,3,84,0,89,0,9,0,9,0,12,0,12,3,20,0,23,0,32,0,32,0,14,0,21,0,6,0,6,0,3,0,3,0,0,0,0,0,0,0,0,7,99,7,111,0,18,0,18,0,19,0,19,5,39,7,48,3,53,0,58,5,35,0,38,0,13,0,13,0,9,0,9,0,0,0,0,0,0,0,0,13,179,6,195
30204104526,0,0,0,0,0,3,0,5,0,28,0,30,0,23,0,19,0,11,0,14,0,3,0,9,0,3,0,3,0,4,0,3,0,0,0,0,6,82,4,91,0,5,0,5,0,11,0,7,4,29,0,33,4,21,0,26,4,7,0,7,6,12,5,22,0,15,0,13,0,4,0,8,0,6,0,8,13,115,8,135,0,8,0,8,0,16,0,15,6,58,3,67,5,44,0,44,3,19,0,22,4,25,5,27,0,16,0,14,0,9,0,10,0,6,4,4,17,199,13,226
30204104527,0,3,0,3,0,6,0,5,0,11,0,15,0,10,0,14,3,3,0,5,3,3,0,10,0,6,0,5,0,0,0,0,0,0,0,0,14,48,4,62,0,4,0,4,0,4,0,4,3,18,0,23,0,4,0,10,4,11,0,14,4,10,0,13,0,8,0,8,0,4,0,4,0,0,0,0,11,71,0,81,0,13,0,13,0,12,0,10,4,33,0,40,0,19,0,20,10,19,0,25,9,15,0,22,0,16,0,18,0,4,0,4,0,0,0,0,20,116,5,147
30204104528,0,3,0,3,0,4,0,4,0,16,0,16,0,14,0,19,0,3,0,3,0,4,0,4,0,6,0,6,0,0,0,0,0,0,0,0,3,58,0,58,0,4,0,6,0,15,0,13,0,21,0,26,0,19,3,23,3,6,0,9,0,14,0,14,0,0,0,0,0,0,0,0,0,0,0,0,8,77,3,89,0,8,0,9,0,13,0,18,0,40,0,37,3,38,3,42,3,12,0,17,0,18,0,18,0,9,0,8,0,0,0,0,0,0,0,0,13,131,3,145
30204104529,0,5,0,5,0,10,0,11,0,29,0,34,0,28,0,33,0,23,0,27,0,22,0,21,3,20,0,21,3,22,0,28,0,4,0,4,10,164,12,191,0,4,0,4,0,13,5,15,5,25,6,36,3,26,0,34,0,13,4,15,0,23,0,29,4,40,3,45,4,26,0,35,0,14,0,19,21,189,21,232,0,5,0,5,0,19,7,27,9,58,9,73,8,62,0,66,4,31,5,41,0,43,5,53,7,59,3,69,9,52,5,59,0,17,0,23,35,353,29,420
30204104530,0,5,0,5,0,9,0,9,8,36,0,35,6,55,0,62,0,17,0,18,0,13,0,11,0,4,0,4,0,0,0,5,0,0,0,0,8,144,0,160,0,9,0,9,0,8,0,10,3,50,0,50,4,64,0,68,0,19,0,19,4,10,0,13,0,9,0,18,0,5,0,5,0,0,0,0,21,174,0,192,0,16,0,16,0,20,0,20,8,82,0,86,11,118,0,132,0,39,0,38,4,22,0,23,0,15,0,23,0,7,3,11,0,0,0,0,33,322,5,356
30204104531,0,0,0,0,0,8,0,8,5,13,0,14,0,23,0,23,6,15,0,18,0,9,0,9,0,13,0,9,0,6,0,6,0,0,0,0,11,85,3,92,0,5,0,4,0,3,0,3,0,21,0,21,0,25,0,29,3,18,0,17,0,13,0,14,0,20,0,22,0,0,0,3,0,0,0,0,12,101,0,115,0,4,0,5,0,11,0,11,5,37,0,33,0,51,0,57,10,32,3,35,0,15,0,22,3,29,0,29,0,9,0,11,0,0,0,0,16,189,3,206
30204104532,0,0,0,0,0,7,0,5,0,21,0,19,3,4,0,9,0,4,0,4,3,3,0,10,0,0,0,0,0,0,0,0,0,0,0,0,12,46,0,52,0,3,0,3,0,7,0,9,0,17,0,17,7,11,0,15,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,51,0,55,0,4,0,4,4,13,0,13,0,36,0,37,10,19,0,30,0,11,0,11,0,10,0,9,0,6,0,6,0,0,0,0,0,0,0,0,16,100,0,114
30204104533,0,5,0,5,0,3,0,8,0,19,3,24,0,10,0,10,0,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,8,54,0,6,3,12,4,4,0,8,0,12,6,19,0,12,0,16,0,9,0,13,0,13,0,13,0,0,0,0,0,0,0,0,0,0,0,0,4,60,11,68,0,10,3,13,4,6,0,10,0,32,10,42,0,25,0,24,0,15,0,22,0,16,0,16,0,0,0,0,0,0,0,0,0,0,0,0,6,108,9,123
30204104534,3,3,0,12,0,6,5,14,0,16,0,16,5,26,4,29,0,22,4,27,3,9,0,17,0,8,0,11,0,12,0,16,0,9,0,5,15,117,9,139,0,10,0,10,0,5,0,5,0,15,0,18,7,24,3,35,3,25,0,23,0,14,0,18,4,21,0,28,9,23,0,31,0,22,4,24,18,163,12,196,3,19,0,22,0,17,5,19,0,33,0,33,3,49,10,67,9,40,4,51,5,25,0,32,6,28,0,35,9,39,3,47,0,26,4,31,34,283,20,332
30204104535,0,9,0,10,0,3,0,3,0,25,0,23,0,21,4,24,5,5,0,13,5,10,0,6,0,12,0,12,0,4,0,4,0,0,0,0,12,90,7,105,0,3,0,3,0,7,0,10,4,31,3,38,5,19,5,24,4,10,0,16,3,13,0,13,3,20,0,22,0,11,0,17,0,0,0,0,14,126,5,145,0,15,0,15,0,11,0,14,9,55,3,67,5,37,4,49,5,18,0,29,5,23,0,26,0,29,3,38,0,16,0,16,0,0,0,5,24,208,17,249
30204104536,0,3,0,3,0,8,0,8,0,20,0,20,0,31,3,37,0,16,3,20,0,9,0,12,0,0,0,0,0,5,0,5,0,0,0,0,0,104,4,108,0,5,0,5,0,4,0,5,0,23,0,24,4,34,0,36,4,9,5,16,5,7,0,14,0,8,0,8,0,8,0,8,0,0,0,0,7,102,4,113,0,8,0,8,0,12,0,15,0,45,0,43,3,67,4,73,4,30,0,38,4,22,0,23,0,13,0,13,0,10,0,10,0,0,0,0,11,207,10,225
30204104537,0,11,0,15,0,10,3,14,0,37,0,42,4,30,0,39,0,17,3,26,3,24,0,34,4,28,0,34,0,6,0,15,3,7,0,7,25,179,13,213,0,16,6,13,0,9,0,8,3,30,0,29,7,34,3,39,4,12,0,18,7,25,0,33,8,35,0,44,0,16,0,17,0,13,0,13,33,179,7,220,0,29,3,30,0,21,7,24,3,66,0,69,10,65,3,80,10,34,3,42,13,56,3,68,15,63,0,80,0,24,0,25,3,16,0,17,56,359,19,434
30204104539,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,6,7,3,0,6,4,23,0,32,3,38,5,46,5,14,3,23,17,86,5,110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,6,5,11,0,18,5,45,3,55,8,56,10,73,0,31,5,34,17,147,13,181,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,0,7,5,15,0,16,12,72,4,87,10,97,10,118,4,46,7,58,38,232,25,291
30204104541,3,31,0,33,0,17,0,14,8,56,3,64,5,51,4,60,3,38,0,37,3,22,0,29,7,14,0,18,0,0,0,4,0,0,0,0,18,232,10,263,0,14,0,21,0,17,0,21,5,65,0,75,13,53,0,65,6,38,0,55,11,21,0,32,0,23,0,24,9,5,0,9,0,0,0,0,49,245,10,299,3,47,0,52,0,37,0,40,16,119,0,139,12,107,4,122,15,75,5,94,16,39,0,56,4,32,6,40,9,6,0,15,0,6,0,6,64,471,16,562
30204104542,0,8,0,4,0,11,3,12,6,23,3,25,4,48,0,53,0,13,0,19,0,7,0,6,0,0,0,7,0,0,0,0,0,0,0,0,9,109,6,132,0,10,0,10,0,9,0,9,5,28,0,35,5,36,0,38,6,18,0,21,0,10,0,10,4,6,0,8,0,5,0,5,0,0,0,0,17,113,5,138,0,11,0,14,0,16,3,19,7,52,6,63,7,83,3,93,5,37,0,42,0,15,0,18,6,10,0,11,0,5,0,3,0,0,0,0,28,227,13,268
30204104543,0,9,0,4,0,12,0,12,0,42,0,44,3,46,0,49,0,13,0,13,0,6,0,6,0,3,0,3,0,0,0,0,0,0,0,0,7,121,0,124,0,3,0,3,0,12,0,12,0,54,0,58,6,34,3,36,0,15,0,13,0,3,0,8,0,4,0,4,0,0,0,0,0,0,0,0,4,121,5,131,0,8,0,11,0,21,0,21,0,99,0,97,7,81,5,88,0,25,0,24,0,14,0,10,0,5,0,5,0,0,0,0,0,0,0,0,6,238,4,255
30204104544,0,8,0,6,0,20,0,18,3,30,3,37,3,16,0,23,0,16,0,19,4,10,0,10,0,0,0,0,0,0,0,0,0,0,0,0,11,95,14,117,0,8,0,15,0,7,0,7,0,39,3,48,4,30,5,39,8,8,0,17,0,7,0,12,0,6,0,6,0,3,0,3,0,0,0,0,16,111,13,136,0,14,3,18,0,23,4,29,3,73,5,84,7,45,6,59,3,22,6,32,3,16,0,23,0,0,0,0,0,4,0,4,0,0,0,0,28,203,21,254
30204104545,0,0,0,0,0,0,0,0,0,6,0,6,0,8,0,8,0,3,0,6,0,5,0,0,4,34,6,51,22,106,16,137,0,30,20,58,25,195,39,264,0,0,0,0,0,0,0,4,0,9,0,9,0,3,0,3,0,5,0,5,0,0,0,3,17,82,4,104,29,145,19,198,4,75,36,114,57,321,64,440,0,6,0,6,3,0,0,4,0,8,0,8,0,11,0,11,0,6,0,10,0,3,0,6,22,116,17,150,49,259,35,336,11,104,55,168,85,511,107,704
30204104546,0,0,0,0,0,7,3,7,4,27,0,29,0,22,6,26,0,3,0,9,0,3,0,3,0,0,0,0,0,0,0,0,0,0,0,0,10,72,3,86,0,8,0,8,0,9,0,9,3,39,0,39,0,20,0,22,0,7,0,14,5,4,0,11,0,0,0,4,0,3,0,3,0,0,0,0,13,92,6,110,0,9,0,9,0,11,3,15,4,64,3,75,0,46,5,51,6,12,0,17,5,10,0,15,0,0,0,4,0,3,0,3,0,0,0,0,18,163,10,190
30204104547,3,12,0,14,0,12,4,15,0,23,0,27,5,38,0,46,4,18,0,25,5,14,0,16,7,11,0,20,0,5,0,10,0,3,0,3,22,140,12,173,0,16,0,13,0,14,0,11,0,27,3,28,11,41,0,53,7,18,0,26,8,19,0,28,0,22,0,23,4,18,0,24,0,6,0,6,30,176,8,214,4,30,0,32,0,28,3,31,4,48,7,53,15,77,3,89,6,34,0,47,10,36,6,48,6,30,0,45,4,25,0,34,0,8,0,8,49,314,16,388
30204104601,0,9,0,11,0,5,0,5,0,11,0,11,0,17,0,21,0,21,0,21,0,24,0,21,0,17,0,15,0,8,0,8,0,4,0,4,4,100,6,115,0,3,0,8,0,3,0,7,0,12,0,15,3,19,0,21,3,23,0,32,13,25,0,33,6,36,0,38,3,14,0,15,0,10,0,10,28,146,0,181,0,12,0,13,0,6,0,6,0,22,3,20,8,36,0,47,7,48,0,50,13,45,0,55,6,50,0,57,4,22,0,23,0,18,0,18,34,255,6,296
30204104602,0,4,0,4,0,8,0,4,0,18,0,16,0,23,0,26,4,12,0,13,5,14,0,15,4,12,0,15,0,7,0,7,0,0,0,6,18,94,0,113,0,7,0,7,0,4,0,4,5,25,0,28,9,19,0,23,0,21,0,26,5,11,0,15,3,10,0,10,0,8,0,11,0,0,0,4,18,102,0,119,0,14,0,14,0,12,0,14,7,36,0,42,5,41,0,50,3,33,0,40,7,22,0,31,6,17,0,25,0,13,0,15,3,0,0,5,32,197,3,232
30204104603,0,10,3,18,0,14,0,16,0,23,3,29,4,22,4,28,3,21,0,23,0,21,0,24,3,16,0,19,0,6,0,10,0,0,5,3,17,135,21,176,0,4,0,4,0,9,0,9,6,26,5,33,6,22,0,25,5,23,3,28,5,18,0,16,7,11,0,15,0,11,0,11,0,9,0,9,22,129,8,161,0,23,3,25,0,24,0,28,7,46,9,60,10,42,4,53,11,39,3,52,6,37,4,44,7,22,6,33,0,19,0,21,0,10,5,14,39,261,33,336
30204104604,3,5,3,8,0,12,0,10,0,27,5,33,6,16,4,19,3,14,7,26,3,16,0,18,0,19,0,15,0,6,0,6,0,0,0,0,12,103,16,136,0,3,0,3,3,12,0,12,0,26,3,26,3,19,0,29,10,9,4,22,0,13,0,19,0,14,0,10,0,16,0,15,0,3,0,5,17,115,5,141,3,8,3,11,0,19,0,28,0,49,8,55,6,32,9,46,14,26,8,46,3,25,4,32,0,29,0,29,0,25,0,23,0,3,4,8,34,212,32,274
30204104605,0,13,0,13,0,21,0,22,0,64,9,72,3,34,6,41,8,20,3,30,4,19,0,22,0,15,0,17,0,6,0,9,0,5,0,6,18,195,16,226,0,7,0,6,3,23,0,30,8,55,14,80,8,26,4,42,5,15,3,32,3,18,0,20,3,12,0,19,0,6,0,7,0,4,5,6,31,181,25,239,0,16,0,16,4,48,0,51,7,123,21,150,13,62,5,80,16,42,10,60,9,37,3,45,6,26,0,38,0,17,0,19,0,4,3,5,45,369,43,467
30204104606,0,17,4,17,0,29,4,28,3,48,5,54,0,38,3,49,0,23,0,21,3,13,5,19,0,12,0,12,0,3,0,4,0,0,0,0,17,178,13,204,0,8,0,8,0,23,0,30,4,64,3,72,3,26,4,39,7,14,0,23,4,14,0,22,3,9,0,17,0,3,0,3,0,0,0,0,32,178,9,212,0,26,4,30,0,57,0,58,8,111,4,126,11,67,5,78,7,38,0,45,8,26,5,43,3,22,0,27,0,10,0,9,0,0,0,0,45,352,20,417
30204104607,0,14,0,12,0,7,0,12,0,32,5,39,0,26,0,29,13,26,0,38,3,13,0,24,6,14,0,18,3,9,3,10,0,0,0,0,25,141,12,177,0,10,0,9,5,10,3,20,5,40,10,54,9,8,0,19,5,20,0,24,8,19,0,30,4,9,0,15,0,11,0,14,0,8,0,8,39,141,17,199,0,16,3,22,3,20,8,30,5,78,11,96,7,33,0,45,16,46,0,62,15,33,4,56,6,24,0,31,7,19,3,25,0,11,0,7,61,280,29,374
30204104608,0,12,6,16,4,28,3,34,6,79,11,99,0,44,10,52,3,25,13,40,3,12,0,17,0,23,3,30,5,5,0,6,0,5,0,0,20,232,45,296,0,7,0,9,0,38,0,43,7,95,3,106,6,47,8,52,10,26,3,31,8,24,3,31,0,22,0,24,3,13,0,16,0,4,0,5,22,276,25,324,0,17,8,23,3,66,5,75,14,175,19,210,7,86,15,106,7,50,14,73,10,37,3,44,0,46,4,51,5,18,0,23,0,5,5,8,41,508,67,617
30204104609,0,8,0,8,0,34,3,37,0,81,11,97,7,46,9,60,0,24,5,31,9,23,5,33,0,16,4,21,0,14,0,13,0,0,0,0,15,251,34,299,0,12,0,10,0,37,3,40,4,93,15,118,7,34,5,48,6,35,4,42,3,28,4,34,9,32,8,44,0,12,3,15,0,6,5,6,33,287,41,356,0,18,0,20,0,69,3,77,10,184,22,216,15,81,12,103,6,57,8,72,7,51,4,64,6,49,8,65,0,21,5,25,0,6,0,8,45,534,74,654
30204104610,0,5,0,13,3,25,0,26,3,58,13,74,0,22,3,28,4,17,4,21,5,17,3,22,0,9,0,13,0,5,0,5,0,5,0,5,14,167,30,207,0,10,3,8,3,27,0,31,3,56,15,77,5,30,4,39,4,29,4,35,4,24,4,35,0,11,0,11,0,4,0,8,0,3,0,3,24,193,29,247,0,19,7,23,4,48,4,59,8,117,29,148,6,57,8,72,9,37,10,59,9,38,9,56,0,26,3,28,0,9,0,14,0,3,0,5,44,353,61,454
30204104611,0,11,0,9,0,23,9,28,5,57,14,72,8,31,5,42,6,15,3,23,4,22,0,21,0,18,0,17,0,3,0,8,0,0,0,0,22,173,30,224,0,3,0,9,0,32,4,38,3,54,10,73,8,34,5,46,0,11,5,17,0,7,4,15,4,16,0,28,0,12,0,13,0,3,0,3,24,181,30,239,0,16,4,20,5,57,8,65,12,112,20,139,11,63,10,88,6,32,5,45,6,26,3,42,10,32,0,38,0,15,0,22,0,3,0,3,49,356,61,462
30204104612,0,8,0,8,0,7,4,12,0,17,0,22,0,15,0,14,0,11,0,11,4,16,3,22,3,10,0,10,0,5,0,3,0,0,0,0,12,89,11,106,0,3,0,6,0,11,4,12,0,19,0,21,7,27,0,33,5,11,0,17,0,24,0,24,7,14,0,19,0,6,0,6,0,6,0,4,20,119,8,144,0,7,0,11,0,13,9,25,4,37,0,38,9,37,3,48,5,21,0,27,4,37,6,43,8,22,0,27,0,9,0,12,0,4,0,7,27,207,20,252
30204104613,0,11,0,10,0,20,0,21,4,23,0,27,0,26,0,30,0,19,0,21,4,13,0,18,0,11,0,17,0,9,0,15,0,6,0,6,11,136,11,163,0,12,0,14,0,12,0,11,4,12,6,20,0,29,0,29,10,15,7,29,6,15,0,22,0,12,0,14,0,4,0,6,0,0,0,3,23,113,12,150,0,24,3,28,0,28,0,33,3,37,6,47,4,57,0,62,9,36,7,50,9,33,0,39,8,23,0,31,4,17,0,18,0,3,0,4,38,253,25,309
30204104614,3,4,0,9,0,6,0,7,3,21,3,28,4,28,0,28,0,12,0,18,0,8,0,8,0,12,0,12,0,3,0,3,0,0,0,9,15,101,12,124,0,5,0,4,0,0,0,0,5,25,5,28,3,35,0,39,6,9,0,15,3,17,0,16,3,17,0,14,0,4,0,4,0,4,0,4,23,110,8,140,0,11,0,20,0,10,0,11,6,50,4,58,10,61,3,75,3,22,0,30,3,21,0,21,5,22,0,31,0,10,0,10,0,4,0,9,36,210,18,264
30204104615,0,0,0,0,0,25,3,31,0,59,3,61,0,36,0,37,3,17,0,18,0,12,3,17,0,11,3,12,0,0,0,3,0,0,0,0,9,154,17,179,0,5,0,5,4,26,3,29,10,45,5,58,0,21,0,26,0,13,0,17,0,14,0,14,0,9,0,16,0,4,0,4,0,3,0,3,13,133,16,166,0,4,0,4,4,48,7,57,8,105,9,121,3,59,0,64,4,25,0,33,0,24,3,30,6,21,3,30,0,4,0,8,0,3,0,3,22,289,34,347
30204104616,4,8,0,10,4,13,0,18,0,36,3,42,4,35,0,34,3,27,0,32,5,24,0,33,3,13,0,13,4,9,0,12,0,9,0,9,30,169,7,202,0,14,0,16,3,12,0,14,0,22,0,25,8,29,0,44,11,25,0,33,7,14,0,14,0,8,0,13,0,13,0,17,0,15,0,15,33,151,8,193,4,20,0,25,3,28,0,35,4,61,4,73,11,63,0,77,13,49,0,66,12,38,0,51,7,20,0,28,4,21,0,23,0,22,0,21,58,324,17,399
30204104617,0,3,0,3,0,7,3,17,0,29,0,37,8,25,0,33,5,15,0,16,0,9,0,10,0,5,0,11,0,6,0,6,0,0,0,0,12,117,11,137,0,9,0,12,0,15,0,15,4,38,0,38,4,21,0,25,3,15,0,22,3,8,0,19,0,6,0,6,0,3,0,6,0,3,0,3,16,122,6,142,0,11,0,16,0,29,0,33,3,70,0,77,12,49,0,58,3,28,6,35,3,19,0,29,0,15,0,18,0,11,0,8,0,8,0,8,26,233,12,275
30204104618,0,5,0,15,0,17,5,19,0,45,3,47,0,29,0,31,3,21,4,35,8,9,0,21,0,7,0,7,0,6,0,10,0,4,0,3,21,146,17,189,0,14,0,14,0,10,0,11,3,45,5,52,0,28,3,30,4,23,0,32,0,11,0,22,9,18,0,21,0,3,0,4,0,6,0,8,23,161,16,192,0,18,0,26,0,22,8,30,4,90,13,105,0,58,3,66,10,54,3,66,12,22,4,39,9,22,0,28,0,14,4,18,3,9,5,13,40,305,34,382
30204104619,0,11,0,10,0,6,0,9,4,36,0,39,3,25,4,29,0,19,0,26,3,18,0,21,6,10,0,12,0,7,0,9,0,0,0,0,17,136,11,158,0,6,0,6,0,12,0,13,3,32,6,32,9,28,3,42,0,23,0,25,7,14,0,14,6,4,3,14,3,9,0,10,0,4,0,4,27,133,9,172,0,19,0,19,0,17,3,21,7,64,6,73,10,60,5,71,9,45,5,53,6,23,0,38,9,16,3,24,3,15,0,19,0,6,0,6,45,266,25,326
