UCL_CODE_2021,CANA_HNA_MHC_dep_anx,CANA_HNA_Stroke,CANA_HNA_oth_LTHC,CANA_HNA_no_LTHC,CANA_HNA_LTHC_NS,CANA_HNA_Tot,CANA_dsnt_HNA_Arth,CANA_dsnt_HNA_Asth,CANA_dsnt_HNA_Can_rem,CANA_dsnt_HNA_Dem_Alzh,CANA_dsnt_HNA_Dis_ges_dia,CANA_dsnt_HNA_HD_HA_ang,CANA_dsnt_HNA_Kid_dis,CANA_dsnt_HNA_LC_COPD_emph,CANA_dsnt_HNA_MHC_dep_anx,CANA_dsnt_HNA_Stroke,CANA_dsnt_HNA_oth_LTHC,CANA_dsnt_HNA_no_LTHC,CANA_dsnt_HNA_LTHC_NS,CANA_dsnt_HNA_Tot,CANA_NFA_NS_Arth,CANA_NFA_NS_Asth,CANA_NFA_NS_Can_rem,CANA_NFA_NS_Dem_Alzh,CANA_NFA_NS_Dia_ges_dia,CANA_NFA_NS_HD_HA_ang,CANA_NFA_NS_Kid_dis,CANA_NFA_NS_LC_COPD_emph,CANA_NFA_NS_MHC_dep_anx,CANA_NFA_NS_Stroke,CANA_NFA_NS_oth_LTHC,CANA_NFA_NS_no_LTHC,CANA_NFA_NS_LTHC_NS,CANA_NFA_NS_Tot,CANA_Tot_Arth,CANA_Tot_Asth,CANA_Tot_Can_rem,CANA_Tot_Dem_Alzh,CANA_Tot_Dia_ges_dia,CANA_Tot_HD_HA_ang,CANA_Tot_Kid_dis,CANA_Tot_LC_COPD_emph,CANA_Tot_MHC_dep_anx,CANA_Tot_Stroke,CANA_Tot_oth_LTHC,CANA_Tot_no_LTHC,CANA_Tot_LTHC_NS,CANA_Tot_Tot,ADFS_CS_Arth,ADFS_CS_Asth,ADFS_CS_Can_rem,ADFS_CS_Dem_Alzh,ADFS_CS_Dia_ges_dia,ADFS_CS_HD_HA_ang,ADFS_CS_Kid_dis,ADFS_CS_LC_COPD_emph,ADFS_CS_MHC_dep_anx,ADFS_CS_Stroke,ADFS_CS_oth_LTHC,ADFS_CS_no_LTHC,ADFS_CS_LTHC_NS,ADFS_CS_Tot,ADFS_PS_NCS_Arth,ADFS_PS_NCS_Asth,ADFS_PS_NCS_Can_rem,ADFS_PS_NCS_Dem_Alzh,ADFS_PS_NCS_Dia_ges_dia,ADFS_PS_NCS_HD_HA_ang,ADFS_PS_NCS_Kid_dis,ADFS_PS_NCS_LC_COPD_emph,ADFS_PS_NCSMHC_dep_anx,ADFS_PS_NCS_Stroke,ADFS_PS_NCS_oth_LTHC,ADFS_PS_NCS_no_LTHC,ADFS_PS_NCS_LTHC_NS,ADFS_PS_NCS_Tot,ADFS_Tot_Ser_Arth,ADFS_Tot_Ser_Asth,ADFS_Tot_Ser_Can_rem,ADFS_Tot_Ser_Dem_Alzh,ADFS_Tot_Ser_Dia_ges_dia,ADFS_Tot_Ser_HD_HA_ang,ADFS_Tot_Ser_Kid_dis,ADFS_Tot_Ser_LC_COPD_emph,ADFS_Tot_SerMHC_dep_anx,ADFS_Tot_Ser_Stroke,ADFS_Tot_Ser_oth_LTHC,ADFS_Tot_Ser_no_LTHC,ADFS_Tot_Ser_LTHC_NS,ADFS_Tot_Ser_Tot,ADFS_HNS_Arth,ADFS_HNS_Asth,ADFS_HNS_Can_rem,ADFS_HNS_Dem_Alzh,ADFS_HNS_Dia_ges_dia,ADFS_HNS_HD_HA_ang,ADFS_HNS_Kid_dis,ADFS_HNS_LC_COPD_emph,ADFS_HNS_MHC_dep_anx,ADFS_HNS_Stroke,ADFS_HNS_oth_LTHC,ADFS_HNS_no_LTHC,ADFS_HNS_LTHC_NS,ADFS_HNS_Tot,ADFS_NS_Arth,ADFS_NS_Asth,ADFS_NS_Can_rem,ADFS_NS_Dem_Alzh,ADFS_NS_Dia_ges_dia,ADFS_NS_HD_HA_ang,ADFS_NS_Kid_dis,ADFS_NS_LC_COPD_ang,ADFS_NS_MHC_dep_anx,ADFS_NS_Stroke,ADFS_NS_oth_LTHC,ADFS_NS_no_LTHC,ADFS_NS_LTHC_NS,ADFS_NS_Tot,ADFS_Tot_Arth,ADFS_Tot_Asth,ADFS_Tot_Can_rem,ADFS_Tot_Dem_Alzh,ADFS_Tot_Dia_ges_dia,ADFS_Tot_HD_HA_ang,ADFS_Tot_Kid_dis,ADFS_Tot_LC_COPD_emph,ADFS_Tot_MHC_dep_anx,ADFS_Tot_Stroke,ADFS_Tot_oth_LTHC,ADFS_Tot_no_LTHC,ADFS_Tot_LTHC_NS,ADFS_Tot_Tot
UCL321062,3,0,12,4,0,28,11,10,8,0,105,68,19,7,15,3,18,551,107,865,0,0,0,0,4,3,0,0,0,0,4,34,147,185,13,14,6,0,117,78,18,7,22,3,32,590,256,1079,0,0,0,0,0,0,0,0,0,0,0,10,0,9,0,0,0,0,4,3,0,0,0,0,0,3,0,11,0,0,0,0,4,5,0,0,0,0,0,10,0,18,12,14,6,0,109,64,14,7,16,3,24,381,10,607,0,0,0,0,5,0,0,0,0,0,0,8,156,172,11,14,6,0,117,74,18,7,22,3,24,400,171,795
UCL321063,17,0,26,5,0,59,79,70,38,0,26,30,3,14,84,5,73,537,32,855,6,0,0,0,0,0,0,0,0,0,0,3,47,57,105,74,43,9,40,37,3,20,104,4,99,546,81,968,0,0,0,0,0,0,0,0,0,0,0,4,0,4,13,0,4,0,3,0,0,0,4,0,4,15,0,30,12,0,4,0,3,0,0,0,4,0,3,17,0,39,97,64,38,9,37,40,3,19,90,4,87,402,35,725,0,0,0,0,0,0,0,0,0,0,0,3,38,46,105,68,43,9,37,37,3,20,97,4,88,420,74,812
UCL321064,8,3,11,5,0,45,64,13,33,0,30,33,6,10,23,7,20,271,18,467,4,0,0,0,3,0,0,0,4,0,0,5,99,106,89,17,42,0,43,42,7,15,33,13,30,278,121,624,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,0,0,0,8,0,0,5,0,0,14,0,23,7,0,0,0,0,8,0,0,5,0,0,14,0,23,88,15,32,0,40,34,7,14,32,13,31,233,16,457,0,0,0,0,0,0,0,0,0,0,0,5,86,96,89,15,38,0,43,42,7,15,33,13,30,241,106,571
UCL321065,41,7,41,9,3,110,163,133,37,5,73,72,15,32,108,11,85,584,43,1093,3,0,0,0,0,0,0,0,0,0,0,3,56,67,213,152,46,8,92,98,23,50,148,15,127,595,102,1272,0,0,0,0,0,0,0,0,0,0,0,3,0,3,24,7,3,5,12,14,0,3,17,4,8,13,4,61,24,7,3,5,12,14,0,3,17,4,12,15,4,70,185,119,40,5,80,80,18,42,133,10,106,405,33,927,3,3,0,0,0,0,0,0,0,0,0,3,46,53,213,130,46,8,90,96,23,46,143,15,120,425,81,1046
UCL321066,27,6,25,0,0,65,74,36,13,0,20,32,8,20,39,6,34,197,12,387,3,0,0,0,0,0,0,0,0,0,0,0,36,43,104,46,21,3,32,54,11,35,70,14,57,196,50,504,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,0,0,0,3,8,6,4,5,0,0,7,0,24,11,0,0,0,3,8,6,4,5,0,0,7,0,24,88,45,19,3,32,44,10,28,69,9,56,167,5,412,4,0,0,0,0,3,0,0,0,0,0,7,32,49,104,46,21,3,32,54,11,35,70,14,57,183,44,481
UCL321067,3,0,0,3,0,9,8,10,6,0,29,15,0,0,10,0,12,393,51,515,0,0,0,0,0,0,0,0,0,0,0,12,63,81,5,10,6,0,34,15,0,0,15,3,13,414,112,606,0,0,0,0,0,0,0,0,0,0,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,6,0,7,3,0,0,0,0,0,0,0,0,0,0,11,0,14,3,12,6,0,33,15,0,0,10,3,13,303,4,384,0,0,0,0,0,0,0,0,0,0,0,0,45,54,5,12,6,0,34,15,0,0,12,3,13,316,50,447
UCL321068,16,0,16,8,0,43,54,48,17,0,14,19,8,9,54,0,43,503,29,732,0,0,0,0,0,0,0,0,0,0,0,5,41,51,71,60,17,3,17,20,10,12,74,3,55,521,70,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,6,5,0,3,6,4,22,5,0,0,0,0,0,0,6,5,0,3,7,4,25,63,50,14,3,12,21,10,10,63,3,42,371,17,598,0,0,0,0,0,0,0,0,0,0,0,3,33,36,71,52,17,3,17,20,10,12,67,3,43,379,58,654
UCL321069,16,3,29,8,0,68,139,84,53,3,36,63,6,37,95,15,85,468,20,873,0,5,0,0,0,0,0,0,0,0,0,8,62,71,173,96,64,13,37,75,8,47,118,18,118,479,87,1014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,7,4,4,6,0,0,8,0,6,18,0,45,18,5,7,4,4,6,0,0,8,0,6,13,0,48,153,86,54,10,34,67,8,45,105,21,103,353,23,775,0,0,0,0,0,0,0,0,0,0,0,3,53,62,173,91,64,13,37,75,8,47,115,18,118,376,69,887
UCL321070,16,3,23,10,0,51,45,59,10,0,18,34,0,13,66,4,40,368,31,601,0,0,0,0,0,0,0,0,0,0,0,0,46,44,66,70,11,3,28,38,0,17,83,9,65,382,80,696,0,0,0,0,0,0,0,0,0,0,0,0,0,8,13,3,6,0,4,5,0,0,3,0,6,7,0,25,11,3,6,0,4,5,0,0,3,0,6,13,0,30,46,55,13,3,23,36,0,14,74,5,50,256,25,479,0,0,0,0,0,0,0,0,0,0,0,0,29,33,59,59,11,3,28,42,0,17,82,9,61,272,57,544
UCL321071,9,5,4,7,0,27,30,35,19,0,25,19,5,0,36,3,27,366,12,537,0,0,0,0,0,0,0,0,0,0,0,5,36,36,36,35,27,3,27,21,6,7,44,4,32,373,49,597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,4,0,0,6,5,0,0,0,3,7,0,19,5,0,4,0,0,6,5,0,0,0,3,5,0,18,36,31,21,3,27,22,5,6,37,5,24,280,14,449,0,0,0,0,0,0,0,0,0,0,0,5,31,35,36,31,27,3,27,21,6,10,42,4,31,296,39,498
UCL321072,23,7,18,10,0,53,65,83,26,0,37,23,6,17,91,4,56,474,17,758,0,0,0,0,0,0,0,0,0,0,0,0,39,45,83,90,36,5,48,33,13,25,112,8,79,485,61,860,0,0,0,0,0,0,0,0,6,0,9,8,0,14,7,5,0,0,8,4,0,4,13,0,8,11,0,37,7,5,0,0,8,6,0,4,18,0,10,19,0,54,79,67,34,5,42,29,12,20,79,3,55,302,17,562,0,0,0,0,0,0,0,0,0,0,0,0,31,33,83,68,36,5,48,33,13,25,99,8,67,325,46,645
UCL321073,13,0,25,0,0,39,72,51,25,0,32,17,6,16,56,3,33,524,19,743,0,0,0,0,0,0,0,0,0,0,0,8,83,94,85,58,29,3,34,22,8,25,69,12,57,535,94,872,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,0,0,3,6,0,0,4,0,4,10,0,25,3,0,0,0,3,6,0,0,4,0,4,13,0,27,81,45,27,3,31,18,8,21,64,9,54,422,14,654,0,0,0,0,4,0,0,0,0,0,0,4,63,75,85,47,29,3,34,22,8,25,68,12,57,439,78,751
UCL321074,13,4,19,9,6,70,60,61,15,5,36,49,9,21,74,8,35,416,21,684,0,4,0,0,0,0,0,0,0,0,0,3,80,82,89,70,20,10,47,71,9,32,89,19,52,432,102,835,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,4,0,0,0,5,0,15,0,3,0,0,0,0,0,4,0,0,0,5,0,15,82,57,20,7,42,65,10,23,80,21,46,288,24,585,7,5,0,3,6,3,0,0,0,0,0,10,55,72,89,62,20,10,47,65,9,29,89,19,49,300,85,676
UCL321075,18,3,21,3,0,62,77,101,29,0,33,15,6,10,91,4,94,708,42,1091,0,0,0,0,0,0,0,0,0,0,0,3,41,46,92,117,42,3,45,26,10,13,105,9,115,717,89,1209,7,3,0,0,0,0,0,0,3,0,0,3,0,9,8,0,0,0,11,0,0,0,7,0,3,17,0,39,11,4,3,0,11,0,0,3,11,0,3,22,0,45,78,92,44,0,39,23,12,10,83,9,92,469,32,828,0,0,0,0,0,0,0,0,0,0,0,5,25,28,95,96,42,3,45,26,10,13,91,9,102,490,62,905
UCL321076,0,0,0,6,8,14,8,18,4,0,57,30,11,3,8,3,24,480,73,677,0,5,0,0,5,4,0,0,0,0,4,28,148,186,9,22,3,0,65,38,12,0,3,0,28,512,224,883,0,0,0,0,0,0,0,0,0,0,0,9,0,10,0,0,0,0,0,0,0,0,0,0,0,10,0,11,0,0,0,0,0,0,0,0,0,0,0,18,0,20,13,20,4,0,54,31,8,5,5,0,23,267,29,414,0,5,0,0,9,3,3,0,0,0,0,58,128,200,9,17,3,0,65,34,12,5,3,0,24,337,155,631
UCL321077,3,0,14,0,0,17,7,19,3,0,23,9,4,10,22,0,7,264,12,367,0,0,0,0,0,0,0,0,0,0,0,0,236,234,12,24,3,0,23,10,4,11,28,0,19,272,248,618,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,5,0,6,0,0,0,0,3,3,0,0,0,0,0,4,0,12,13,20,6,0,21,9,4,8,29,0,16,199,12,297,0,0,0,0,0,0,0,0,0,0,0,5,197,202,12,20,7,0,23,10,4,11,28,0,16,205,211,509
UCL321078,8,4,10,0,0,29,41,33,12,0,18,16,3,17,35,0,35,283,29,447,0,0,0,0,0,0,0,0,0,0,0,7,28,31,52,33,11,4,16,18,5,18,49,6,43,293,52,507,0,0,0,0,0,0,0,0,0,0,0,3,0,3,7,0,0,0,6,4,0,0,3,0,3,12,0,19,7,0,0,0,6,4,0,0,3,0,3,13,0,27,42,28,13,0,13,20,5,13,42,5,35,228,25,395,5,0,0,0,0,0,0,0,0,0,0,0,19,25,52,28,11,4,16,18,5,18,51,6,43,241,45,445
UCL321079,3,0,14,3,3,38,46,73,13,0,90,47,16,12,47,0,59,801,37,1118,0,0,0,12,0,9,6,4,0,4,11,27,123,168,54,79,17,16,100,55,15,17,50,6,76,836,164,1326,0,0,0,0,0,0,0,0,0,0,0,7,3,10,3,5,0,0,6,0,0,0,0,0,0,10,4,21,3,5,0,0,6,0,0,0,0,0,0,18,5,29,50,66,13,5,89,52,16,8,45,0,58,510,30,805,0,0,0,12,4,0,6,4,6,4,7,20,85,122,54,67,17,16,102,51,15,17,52,6,67,543,124,963
UCL321080,42,7,50,6,0,112,149,140,47,0,58,61,10,23,120,9,131,959,57,1518,6,0,0,0,0,0,0,0,0,0,5,5,767,780,196,162,60,0,71,87,15,35,162,18,180,964,828,2413,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,4,0,3,5,0,0,15,0,9,25,0,51,8,0,4,0,3,5,0,0,15,0,9,25,0,51,181,132,54,0,68,79,14,30,136,18,146,638,46,1212,6,0,0,0,0,0,0,0,0,0,0,5,752,764,194,134,60,0,71,90,15,33,151,18,154,667,801,2028
UCL321081,6,0,12,0,0,27,50,34,17,0,18,19,0,10,52,0,41,309,16,479,0,0,0,0,0,0,0,0,0,0,0,0,18,20,64,34,21,5,23,25,6,15,58,4,52,312,37,534,0,0,0,0,0,0,0,0,0,0,0,4,0,4,3,0,5,0,0,3,0,0,0,0,3,6,0,16,3,0,5,0,0,3,0,0,0,0,3,10,0,17,53,30,19,5,20,23,6,15,53,3,50,227,17,402,0,0,0,0,0,0,0,0,0,0,0,0,14,18,58,30,21,5,19,25,6,15,51,4,52,236,29,439
UCL321082,8,3,23,3,0,45,60,36,28,0,26,29,10,16,46,3,40,329,27,533,0,0,0,0,0,0,0,0,0,0,0,3,21,18,72,43,31,0,32,31,9,14,52,9,57,335,43,603,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,6,0,10,9,0,0,3,0,8,8,0,22,4,0,6,0,10,9,0,0,3,0,8,8,0,22,68,35,24,0,26,27,9,14,49,7,50,245,20,454,0,0,0,0,0,0,0,0,0,0,0,0,20,20,72,37,31,0,32,31,9,14,51,9,53,250,39,492
UCL321083,48,10,53,5,0,120,158,137,46,3,78,56,13,28,150,5,120,812,50,1363,0,0,0,0,0,0,0,0,4,0,0,7,72,84,190,162,62,8,101,76,20,43,205,20,173,828,126,1565,0,0,0,0,0,0,0,0,0,0,3,4,0,4,23,12,3,0,10,6,0,9,22,5,6,20,0,66,23,12,3,0,10,6,0,9,22,5,8,26,4,76,169,134,54,8,88,70,16,37,163,16,142,535,34,1092,0,0,0,0,0,0,0,0,0,0,0,4,64,68,190,144,62,8,101,76,18,43,179,20,149,569,102,1236
UCL321084,18,8,16,4,0,32,67,40,39,3,27,26,4,16,37,3,46,429,18,666,4,0,0,0,0,0,0,0,0,0,0,10,70,85,75,41,44,4,27,30,4,18,52,10,58,439,86,780,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,0,0,7,0,24,0,0,0,0,0,6,0,0,6,0,0,7,0,24,76,38,42,4,23,21,4,17,44,5,54,363,14,593,7,0,0,0,0,0,0,0,0,0,0,4,68,73,75,41,44,4,27,30,4,18,45,10,54,369,79,694
UCL321085,12,6,31,0,4,64,116,35,38,0,44,57,8,30,53,10,48,206,13,474,0,0,0,0,0,0,0,0,0,0,0,0,35,34,152,40,39,0,53,69,17,38,65,12,75,206,53,576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,19,0,0,0,4,14,0,3,10,0,3,12,0,45,19,0,0,0,4,14,0,3,10,0,3,12,0,45,130,38,36,0,51,63,11,37,56,17,67,183,13,477,0,0,0,0,0,0,0,0,0,0,0,3,35,39,152,45,39,0,53,69,17,38,62,12,76,199,52,554
UCL321086,0,0,3,4,6,24,9,13,5,0,51,40,7,3,14,0,10,332,72,498,0,0,0,0,0,0,0,0,0,0,0,7,72,81,13,16,5,0,52,41,10,3,19,0,15,339,145,606,0,0,0,0,0,0,0,0,0,0,0,11,0,13,0,0,0,0,0,0,0,0,0,0,0,6,0,6,0,0,0,0,0,0,0,0,0,0,0,14,0,18,13,10,5,0,51,41,10,3,19,0,14,248,4,370,0,0,0,0,0,0,0,0,0,0,0,3,70,78,13,10,5,0,55,41,10,3,19,0,15,273,77,468
UCL321087,6,8,3,0,4,24,53,44,25,0,17,29,3,0,42,4,49,315,28,530,3,3,3,0,0,0,0,0,0,0,0,0,41,47,59,53,28,4,23,35,5,3,45,4,57,315,71,600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,7,0,0,0,0,6,8,3,17,4,0,0,0,0,7,0,0,0,0,6,3,3,17,57,41,27,0,17,25,5,5,50,7,49,230,28,440,0,0,0,0,0,0,0,0,0,0,0,3,33,38,59,41,28,4,23,34,5,5,50,4,56,237,65,499
UCL321088,21,4,27,9,4,74,78,48,20,0,42,34,11,17,58,5,49,361,30,626,0,0,0,0,0,0,3,0,0,0,0,7,74,84,110,60,33,7,53,52,19,27,81,17,80,380,102,786,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,5,0,3,7,3,0,9,0,0,7,0,34,10,0,5,0,3,7,3,0,9,0,0,7,0,34,95,44,25,7,49,46,16,26,65,13,72,271,23,554,0,0,0,0,0,0,0,0,0,0,0,13,62,73,110,48,33,7,53,52,19,27,69,17,73,294,87,665
UCL321089,20,10,21,0,0,57,72,31,29,0,24,38,4,32,38,7,34,183,13,372,3,0,0,0,0,0,0,0,0,0,0,0,84,85,99,38,35,0,39,44,9,44,60,15,55,183,104,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,3,7,0,5,4,0,3,7,0,0,6,0,26,6,3,7,0,5,4,0,3,7,0,0,6,0,26,81,35,24,0,29,41,9,34,52,13,42,135,16,351,7,0,0,0,4,0,0,3,0,0,0,7,74,91,99,42,35,0,39,44,9,44,63,15,47,149,97,473
UCL321090,15,4,26,6,0,58,68,44,28,0,26,43,3,14,48,8,38,476,31,734,0,0,0,0,0,0,0,0,0,0,0,0,23,31,87,54,36,4,33,61,9,22,62,7,63,483,57,819,0,0,0,0,0,0,0,0,0,0,0,7,0,5,3,0,0,0,3,7,0,4,6,0,5,12,0,34,3,0,0,0,3,7,0,4,6,0,5,22,3,39,77,39,35,4,29,46,13,19,57,11,43,331,23,584,0,0,0,0,0,0,0,0,0,0,0,0,23,24,88,41,36,4,33,61,9,22,58,7,48,352,47,652
UCL321091,22,3,22,0,4,52,56,26,19,0,43,35,8,24,41,6,32,190,16,371,3,0,0,0,0,0,0,0,0,0,0,0,82,87,81,43,24,5,53,49,22,40,65,11,54,194,103,518,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,6,6,0,8,7,3,4,9,0,20,6,0,0,0,6,6,0,8,7,3,4,9,0,20,77,39,21,5,41,36,16,31,54,11,47,151,16,361,0,0,0,0,0,0,0,0,0,0,0,0,71,74,81,43,24,5,53,49,22,40,64,11,47,155,83,458
UCL321092,6,3,10,0,0,27,64,22,18,3,24,24,5,9,20,5,20,259,14,403,0,0,0,0,0,0,0,0,0,0,0,0,78,83,78,29,18,9,35,35,11,21,35,7,32,262,90,516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8,0,0,0,0,6,0,3,4,0,0,3,0,15,8,0,0,0,0,6,0,3,4,0,0,3,0,15,74,25,17,9,31,37,9,14,29,4,25,210,11,374,0,0,0,0,0,0,0,0,0,0,0,5,60,67,78,26,18,9,35,35,11,21,31,7,29,217,76,454
UCL321093,23,5,17,7,0,50,91,46,26,0,36,32,8,18,54,3,41,331,32,596,0,0,0,0,0,0,0,0,0,0,0,0,24,26,110,55,33,0,44,42,12,28,80,7,58,341,51,673,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,7,3,0,0,0,0,8,3,0,21,3,0,0,0,7,3,0,0,0,0,8,3,0,25,102,48,34,4,34,36,12,26,75,7,53,250,21,527,5,0,0,0,0,0,0,0,0,0,0,0,26,29,110,48,33,0,44,42,12,20,80,7,59,258,48,578
UCL321094,16,3,19,9,0,45,67,51,20,0,30,45,0,5,53,0,42,329,11,575,0,0,0,0,0,0,0,0,0,0,0,0,11,17,86,58,27,0,38,60,0,9,67,0,58,341,31,640,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,0,4,0,6,4,0,3,4,0,0,13,0,29,7,0,4,0,6,4,0,3,3,0,0,13,0,29,76,46,18,0,31,47,0,10,58,0,49,246,12,492,0,0,0,0,0,6,0,0,0,0,0,0,15,18,86,47,27,0,38,58,0,9,65,0,54,263,27,540
UCL321095,21,0,11,7,0,50,67,48,28,0,29,38,7,18,53,9,58,563,30,833,0,0,0,0,0,0,0,0,0,0,0,4,78,79,86,53,34,7,39,50,10,23,72,11,68,577,108,956,0,0,0,0,0,0,0,0,0,0,0,3,0,6,7,0,3,0,9,5,0,0,5,0,8,20,3,38,7,0,3,0,9,5,0,0,6,0,8,26,3,44,80,49,32,7,33,41,14,21,62,11,57,410,22,681,0,0,0,0,0,0,0,0,0,0,0,5,61,72,86,43,34,7,39,50,10,23,64,11,67,443,89,799
UCL321096,8,4,7,5,0,44,64,52,11,0,26,25,6,15,33,0,37,376,23,593,4,0,0,0,0,0,0,0,0,0,0,0,87,89,87,62,18,10,33,40,11,17,44,5,45,374,109,731,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,3,0,0,0,4,0,0,5,0,7,0,12,5,0,3,0,0,0,4,0,0,5,0,7,0,12,85,53,15,8,36,40,6,13,43,5,37,271,22,506,0,0,0,0,0,0,0,0,0,0,0,0,82,81,87,55,18,10,33,40,9,17,46,5,33,275,102,603
UCL321097,23,4,35,10,0,89,100,72,32,0,33,43,8,20,87,8,46,539,52,873,0,0,0,0,0,0,0,0,0,0,0,6,31,42,143,89,43,5,53,50,11,24,109,10,86,556,87,1009,0,0,0,0,0,0,0,0,0,0,0,4,0,0,14,6,0,0,7,11,0,3,10,3,5,7,0,39,14,6,0,0,7,11,0,3,10,3,5,11,0,42,124,77,41,5,39,44,5,17,93,6,73,381,40,726,0,0,0,0,0,0,0,0,0,0,0,5,27,36,143,85,43,5,53,50,11,24,102,10,82,393,64,806
UCL321098,10,0,10,6,0,37,44,52,22,0,16,14,0,13,33,0,32,282,15,451,0,0,0,0,0,0,0,0,0,0,0,3,14,14,49,58,23,3,21,17,0,15,42,0,44,293,30,498,0,0,0,0,0,0,0,0,0,0,0,0,0,5,9,0,0,0,0,0,0,3,3,0,6,8,4,23,10,0,0,0,0,0,0,3,3,0,5,8,4,25,43,46,24,3,17,18,0,7,33,0,37,215,10,377,0,0,0,0,0,0,0,0,0,0,0,0,12,9,49,49,23,3,21,17,0,12,39,0,45,227,20,409
UCL321099,25,4,41,3,0,85,66,82,15,0,31,18,9,13,71,6,31,301,19,557,0,0,0,0,0,0,0,0,0,0,0,5,83,90,88,97,19,12,40,30,12,19,103,15,67,311,99,728,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,6,5,4,3,0,0,0,0,0,19,5,0,5,0,6,5,4,3,0,0,0,0,0,19,81,82,18,10,40,27,8,17,98,15,59,213,10,498,0,0,0,0,0,0,0,0,0,0,0,3,66,75,88,85,19,12,37,30,12,19,95,15,60,222,77,588
UCL321100,11,4,23,4,0,47,42,47,18,5,25,14,0,10,31,0,21,324,17,482,0,0,0,0,0,0,0,0,0,0,0,3,44,49,69,48,28,17,31,22,3,19,44,4,46,330,62,578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,3,0,3,4,0,14,4,0,0,0,4,0,0,0,3,0,3,4,0,14,61,46,23,17,30,19,3,20,42,4,45,228,13,413,0,0,0,0,0,0,0,0,0,0,0,7,41,45,69,49,24,17,31,22,3,20,44,4,47,243,57,472
UCL321101,17,4,14,3,0,68,75,59,20,0,44,34,14,14,49,5,39,344,23,600,0,0,0,0,0,0,0,0,0,0,0,8,43,47,105,68,25,9,57,51,20,22,66,9,59,349,74,707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,5,0,4,7,4,4,7,0,8,10,0,27,5,0,5,0,4,7,4,3,7,0,8,10,0,24,94,53,25,6,50,44,19,15,56,9,44,245,29,517,9,4,0,0,0,0,0,0,0,0,0,4,31,47,105,58,25,9,57,51,18,22,59,9,55,261,58,595
UCL321102,20,5,20,6,0,44,73,83,21,0,40,33,7,15,73,0,48,387,42,689,0,0,0,0,0,0,0,0,0,0,0,5,18,25,95,95,25,4,47,39,3,27,86,10,70,391,65,765,0,3,0,0,0,0,0,0,0,0,0,14,0,20,16,3,8,0,8,9,3,5,12,0,4,20,0,51,17,9,8,0,8,9,3,8,15,0,3,30,0,67,78,74,21,4,40,27,4,17,67,8,56,255,25,532,0,0,0,0,0,0,0,0,0,0,0,0,22,20,95,77,23,4,45,39,3,27,83,10,65,284,49,623
UCL321103,26,9,40,6,3,97,98,84,24,0,43,45,10,29,80,7,81,534,59,923,0,0,0,0,0,0,0,0,0,0,0,6,48,57,130,96,30,9,63,62,15,37,106,16,119,549,109,1076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,10,0,0,6,9,0,0,6,3,10,21,0,52,10,10,0,0,6,9,0,0,6,3,10,21,0,52,120,80,31,9,53,52,15,36,88,10,92,385,47,779,0,0,0,0,0,0,0,0,0,0,0,9,44,47,130,84,30,9,60,62,15,35,94,16,100,403,90,877
UCL321104,3,0,7,0,0,10,15,39,5,0,11,9,0,0,42,3,24,503,24,656,0,0,0,0,0,0,0,0,0,0,0,7,56,61,15,45,11,0,13,12,0,0,48,3,30,514,75,724,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,17,0,0,0,0,0,0,0,0,0,0,0,13,0,17,14,37,11,0,13,12,0,0,40,3,25,329,14,465,0,0,0,0,0,0,0,0,0,0,0,5,44,47,15,37,11,0,13,12,0,0,44,3,25,348,55,528
